"","filename","trialID","director","speaker","trial_value","trial_start","trial_end","trial_length","sign_start","sign_end","sign_length","sign_value","sign_notes","iconic","signOrigin","T0Check","CandidateUnderstanding","TryMarked","Indexicality","Teach","T_minus_1","T0","week","session","part1","part2","originalSignLabel","speakerName","inventedBy","IX","OS","LW","SE","freq_week_1_total","freq_week_4_total","freq_week4_withinColour","prop_week4_withinColour"
"560","Colour_game_04_2_Nepal-India_After_three_weeks.eaf",25,2,2,"3",495714,497928,2214,496571,497356,785,"RED(FRONTLET)","OS",NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"2","Nepal","India","RED(frontlet) ","India","Nepal",FALSE,TRUE,FALSE,FALSE,25,4,NA,NA
"561","Colour_game_04_2_Nepal-India_After_three_weeks.eaf",25,2,2,"3",495714,497928,2214,497356,497713,357,"RED(MOUTH)","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"2","Nepal","India","RED(mouth)","India","Nepal",FALSE,TRUE,FALSE,FALSE,26,14,NA,NA
"521","Colour_game_04_2_Jordan-Indonesia_After_three_week.eaf",2,1,1,"5",597121,600475,3354,597151,600432,3281,"IX:WATCH","IX",NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"2","Jordan","Indonesia","watch","Jordan","Jordan",TRUE,FALSE,FALSE,FALSE,2,5,5,0.294117647058824
"522","Colour_game_04_2_Jordan-Indonesia_After_three_week.eaf",6,1,1,"14",631091,631981,890,631100,631981,881,"GREEN-CHEST","OS",NA,"ISL",FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"2","Jordan","Indonesia","GREEN(ISL)","Jordan","Indonesia",FALSE,TRUE,FALSE,FALSE,16,12,12,0.705882352941177
"523","Colour_game_04_2_Jordan-Indonesia_After_three_week.eaf",6,1,2,"14",631091,631981,890,631215,631882,667,"GREEN-CHEST","OS",NA,"JSL",TRUE,"No",FALSE,"no",FALSE,FALSE,TRUE,4,"2","Jordan","Indonesia","GREEN(ISL)","Indonesia","Indonesia",FALSE,TRUE,FALSE,FALSE,16,12,12,0.705882352941177
"541","Colour_game_04_2_Nepal-India_After_three_weeks.eaf",3,1,1,"5",638840,640572,1732,638881,640570,1689,"IX:'BACK OF ONE'S HAND'","IX",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"2","Nepal","India","'back of one's hand'","Nepal","Nepal",TRUE,FALSE,FALSE,FALSE,15,8,8,0.470588235294118
"535","Colour_game_04_2_Jordan-Indonesia_After_three_week.eaf",28,2,2,"14",642290,642645,355,642325,642626,301,"GREEN-CHEST","OS",NA,"ISL",FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"2","Jordan","Indonesia","GREEN(ISL)","Indonesia","Indonesia",FALSE,TRUE,FALSE,FALSE,16,12,12,0.705882352941177
"553","Colour_game_04_2_Nepal-India_After_three_weeks.eaf",21,2,2,"14",649540,649995,455,649534,649988,454,"GREEN-CHEST","OS",NA,"ISL",FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"2","Nepal","India","GREEN(ISL)","India","Indonesia",FALSE,TRUE,FALSE,FALSE,16,12,12,0.705882352941177
"554","Colour_game_04_2_Nepal-India_After_three_weeks.eaf",21,2,2,"14",649540,649995,455,649988,650546,558,"CORRECT",NA,NA,NA,FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"2","Nepal","India","CORRECT","India","Indonesia",FALSE,FALSE,FALSE,FALSE,3,6,5,0.294117647058824
"524","Colour_game_04_2_Jordan-Indonesia_After_three_week.eaf",9,1,1,"1",653705,656007,2302,653762,654288,526,"RED(FRONTLET)","OS",NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"2","Jordan","Indonesia","RED(frontlet) ","Jordan","Nepal",FALSE,TRUE,FALSE,FALSE,25,4,3,0.214285714285714
"525","Colour_game_04_2_Jordan-Indonesia_After_three_week.eaf",9,1,1,"1",653705,656007,2302,654696,655801,1105,"RED(MOUTH)","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"2","Jordan","Indonesia","RED(mouth)","Jordan","Nepal",FALSE,TRUE,FALSE,FALSE,26,14,11,0.785714285714286
"543","Colour_game_04_2_Nepal-India_After_three_weeks.eaf",7,1,1,"1",670981,672513,1532,670993,672390,1397,"RED(MOUTH)","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"2","Nepal","India","RED(mouth)","Nepal","Nepal",FALSE,TRUE,FALSE,FALSE,26,14,11,0.785714285714286
"591","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",24,2,2,"12",3813,7813,4000,7180,7602,422,"SAME",NA,NA,NA,FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Jordan","India","SAME","India","Jordan",FALSE,FALSE,FALSE,FALSE,28,13,NA,NA
"566","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",9,1,1,"12",123818,143059,19241,136139,137389,1250,"WATER",NA,NA,NA,FALSE,"No",FALSE,NA,FALSE,FALSE,FALSE,4,"3","Jordan","India","WATER","Jordan","Indonesia",FALSE,FALSE,FALSE,FALSE,1,1,NA,NA
"567","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",9,1,1,"12",123818,143059,19241,137389,140745,3356,"SEA",NA,NA,NA,FALSE,"No",FALSE,NA,FALSE,FALSE,FALSE,4,"3","Jordan","India","SEA","Jordan","Indonesia",FALSE,FALSE,FALSE,FALSE,3,1,NA,NA
"568","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",9,1,1,"12",123818,143059,19241,140755,141403,648,"SAME",NA,NA,NA,FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Jordan","India","SAME","Jordan","Jordan",FALSE,FALSE,FALSE,FALSE,28,13,NA,NA
"569","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",9,1,1,"12",123818,143059,19241,141420,142657,1237,"DARK",NA,NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","DARK","Jordan","India",FALSE,FALSE,FALSE,FALSE,25,3,NA,NA
"592","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",26,2,2,"21",155916,170338,14422,160952,162237,1285,"ORANGE",NA,NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","ORANGE?","India","Nepal",FALSE,FALSE,FALSE,FALSE,6,2,NA,NA
"593","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",26,2,2,"21",155916,170338,14422,162394,163965,1571,"PEEL",NA,NA,NA,FALSE,"No",FALSE,NA,FALSE,FALSE,FALSE,4,"3","Jordan","India","PEEL","India","India",FALSE,FALSE,FALSE,FALSE,1,1,NA,NA
"594","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",26,2,2,"21",155916,170338,14422,164086,164429,343,"ORANGE",NA,NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","ORANGE?","India","Nepal",FALSE,FALSE,FALSE,FALSE,6,2,NA,NA
"595","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",26,2,2,"21",155916,170338,14422,165047,165602,555,"BRIGHT",NA,NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","BRIGHT","India","Indonesia",FALSE,FALSE,FALSE,FALSE,23,2,NA,NA
"596","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",26,2,2,"21",155916,170338,14422,166042,166992,950,"DARK",NA,NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","DARK","India","India",FALSE,FALSE,FALSE,FALSE,25,3,NA,NA
"597","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",26,2,2,"21",155916,170338,14422,167562,168037,475,"BRIGHT",NA,NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","BRIGHT","India","Indonesia",FALSE,FALSE,FALSE,FALSE,23,2,NA,NA
"598","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",26,2,2,"21",155916,170338,14422,168277,169123,846,"DARK",NA,NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","DARK","India","India",FALSE,FALSE,FALSE,FALSE,25,3,NA,NA
"570","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",10,1,1,"21",181454,184453,2999,181471,184403,2932,"SAME",NA,NA,NA,FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Jordan","India","SAME","Jordan","Jordan",FALSE,FALSE,FALSE,FALSE,28,13,NA,NA
"571","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",11,1,1,"1",192397,193748,1351,192416,193716,1300,"RED(MOUTH)","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Jordan","India","RED(mouth)","Jordan","Nepal",FALSE,TRUE,FALSE,FALSE,26,14,11,0.785714285714286
"599","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",29,2,2,"1",204668,206223,1555,204688,205125,437,"RED(MOUTH)","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Jordan","India","RED(mouth)","India","Nepal",FALSE,TRUE,FALSE,FALSE,26,14,11,0.785714285714286
"600","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",29,2,2,"1",204668,206223,1555,205205,206195,990,"RED(FRONTLET)","OS",NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","RED(frontlet) ","India","Nepal",FALSE,TRUE,FALSE,FALSE,25,4,3,0.214285714285714
"617","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",31,2,2,"1",215490,216567,1077,215500,216560,1060,"RED(MOUTH)","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Nepal","Indonesia","RED(mouth)","Indonesia","Nepal",FALSE,TRUE,FALSE,FALSE,26,14,11,0.785714285714286
"609","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",3,1,1,"18",232793,235013,2220,232803,234762,1959,"YELLOW-CHEST","OS",NA,"NSL",FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Nepal","Indonesia","YELLOW(NSL)","Nepal","Nepal",FALSE,TRUE,FALSE,FALSE,12,1,1,0.032258064516129
"577","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",16,1,1,"18",248801,263976,15175,248863,253652,4789,"ROAD","LW",NA,NA,FALSE,"No",TRUE,"no",FALSE,FALSE,FALSE,4,"3","Jordan","India","carriageway(자동차도로)","Jordan","Nepal",FALSE,FALSE,TRUE,FALSE,0,2,2,0.0645161290322581
"623","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",34,2,2,"7",248945,249485,540,248974,249432,458,"BLACK","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Nepal","Indonesia","BLACK","Indonesia","Jordan",FALSE,TRUE,FALSE,FALSE,18,17,13,1
"578","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",16,1,1,"18",248801,263976,15175,253652,254727,1075,"BLACK","OS",NA,NA,FALSE,"No",TRUE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Jordan","India","BLACK","Jordan","Jordan",FALSE,TRUE,FALSE,FALSE,18,17,2,0.0645161290322581
"579","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",16,1,1,"18",248801,263976,15175,255007,255662,655,"YELLOW-CHIN","OS",NA,"JSL",FALSE,"No",TRUE,"no",FALSE,FALSE,FALSE,4,"3","Jordan","India","YELLOW(JSL)","Jordan","Jordan",FALSE,TRUE,FALSE,FALSE,0,5,5,0.161290322580645
"580","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",16,1,1,"18",248801,263976,15175,255947,256512,565,"BLACK","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Jordan","India","BLACK","Jordan","Jordan",FALSE,TRUE,FALSE,FALSE,18,17,2,0.0645161290322581
"581","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",16,1,1,"18",248801,263976,15175,256669,257299,630,"YELLOW-CHIN","OS",NA,"JSL",FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Jordan","India","YELLOW(JSL)","Jordan","Jordan",FALSE,TRUE,FALSE,FALSE,0,5,5,0.161290322580645
"586","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",16,1,2,"18",248801,263976,15175,258254,259500,1246,"YELLOW-CHIN","OS",NA,"JSL",TRUE,"Yes",FALSE,"no",FALSE,FALSE,TRUE,4,"3","Jordan","India","YELLOW(JSL)","India","Jordan",FALSE,TRUE,FALSE,FALSE,0,5,5,0.161290322580645
"582","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",16,1,1,"18",248801,263976,15175,260261,261575,1314,"SUN",NA,NA,"",FALSE,"No",TRUE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","SUN","Jordan","Indonesia",FALSE,FALSE,FALSE,FALSE,5,4,4,0.129032258064516
"583","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",16,1,1,"18",248801,263976,15175,261575,262862,1287,"SUN",NA,NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","SUN","Jordan","Indonesia",FALSE,FALSE,FALSE,FALSE,5,4,4,0.129032258064516
"584","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",16,1,1,"18",248801,263976,15175,262862,263262,400,"SUN",NA,NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","SUN","Jordan","Indonesia",FALSE,FALSE,FALSE,FALSE,5,4,4,0.129032258064516
"585","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",16,1,1,"18",248801,263976,15175,263262,263962,700,"SAME",NA,NA,NA,FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Jordan","India","SAME","Jordan","Jordan",FALSE,FALSE,FALSE,FALSE,28,13,3,0.0967741935483871
"601","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",30,2,2,"7",268764,270662,1898,268700,270785,2085,"BLACK","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Jordan","India","BLACK","India","Jordan",FALSE,TRUE,FALSE,FALSE,18,17,13,1
"608","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",37,2,2,"7",308945,309945,1000,308960,309841,881,"BLACK","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Jordan","India","BLACK","India","Jordan",FALSE,TRUE,FALSE,FALSE,18,17,13,1
"615","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",12,1,2,"5",380834,381814,980,379677,380973,1296,"IX:'BACK OF ONE'S HAND'","IX",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Nepal","Indonesia","'back of one's hand'","Indonesia","Nepal",TRUE,FALSE,FALSE,FALSE,15,8,8,0.470588235294118
"622","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",33,2,2,"5",379651,380973,1322,379677,380973,1296,"IX:'BACK OF ONE'S HAND'","IX",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Nepal","Indonesia","'back of one's hand'","Indonesia","Nepal",TRUE,FALSE,FALSE,FALSE,15,8,8,0.470588235294118
"614","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",12,1,1,"5",380834,381814,980,380820,381800,980,"SAME",NA,NA,NA,FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Nepal","Indonesia","SAME","Nepal","Jordan",FALSE,FALSE,FALSE,FALSE,28,13,2,0.117647058823529
"621","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",33,2,1,"5",379651,380973,1322,380820,381800,980,"SAME",NA,NA,NA,FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Nepal","Indonesia","SAME","Nepal","Jordan",FALSE,FALSE,FALSE,FALSE,28,13,2,0.117647058823529
"562","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",8,1,1,"5",407615,409063,1448,407619,407930,311,"BOOGER","OS",NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","BOOGER","Jordan","India",FALSE,TRUE,FALSE,FALSE,3,2,2,0.117647058823529
"602","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",31,2,1,"5",407623,409285,1662,407619,407930,311,"BOOGER","OS",NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","BOOGER","Jordan","India",FALSE,TRUE,FALSE,FALSE,3,2,2,0.117647058823529
"564","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",8,1,2,"5",407615,409063,1448,407623,407962,339,"IX:'BACK OF ONE'S HAND'","IX",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Jordan","India","'back of one's hand'","India","Nepal",TRUE,FALSE,FALSE,FALSE,15,8,8,0.470588235294118
"604","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",31,2,2,"5",407623,409285,1662,407623,407962,339,"IX:'BACK OF ONE'S HAND'","IX",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Jordan","India","'back of one's hand'","India","Nepal",TRUE,FALSE,FALSE,FALSE,15,8,8,0.470588235294118
"563","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",8,1,1,"5",407615,409063,1448,407936,409056,1120,"IX:WATCH","IX",NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","watch","Jordan","Jordan",TRUE,FALSE,FALSE,FALSE,2,5,5,0.294117647058824
"603","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",31,2,1,"5",407623,409285,1662,407936,409056,1120,"IX:WATCH","IX",NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","watch","Jordan","Jordan",TRUE,FALSE,FALSE,FALSE,2,5,5,0.294117647058824
"565","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",8,1,2,"5",407615,409063,1448,407975,409273,1298,"IX:WATCH","IX",NA,"",FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","watch","India","Jordan",TRUE,FALSE,FALSE,FALSE,2,5,5,0.294117647058824
"605","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",31,2,2,"5",407623,409285,1662,407975,409273,1298,"IX:WATCH","IX",NA,"",FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","watch","India","Jordan",TRUE,FALSE,FALSE,FALSE,2,5,5,0.294117647058824
"618","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",32,2,2,"24",413927,417578,3651,413959,414445,486,"FLOWER","LW",NA,NA,FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Nepal","Indonesia","FLOWER","Indonesia","Indonesia",FALSE,FALSE,TRUE,FALSE,24,7,7,0.7
"619","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",32,2,2,"24",413927,417578,3651,414958,415399,441,"IX:TONGUE","IX",NA,NA,FALSE,"No",TRUE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Nepal","Indonesia","tongue","Indonesia","India",TRUE,FALSE,FALSE,FALSE,14,3,3,0.3
"620","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",32,2,2,"24",413927,417578,3651,416595,417567,972,"FLOWER","LW",NA,NA,FALSE,"No",TRUE,"no",FALSE,FALSE,FALSE,4,"3","Nepal","Indonesia","FLOWER","Indonesia","Indonesia",FALSE,FALSE,TRUE,FALSE,24,7,7,0.7
"572","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",14,1,1,"14",419029,422445,3416,419019,419540,521,"GREEN-CHEST","OS",NA,"ISL",FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Jordan","India","GREEN(ISL)","Jordan","Indonesia",FALSE,TRUE,FALSE,FALSE,16,12,12,0.705882352941177
"573","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",14,1,1,"14",419029,422445,3416,419637,420512,875,"CORRECT",NA,NA,NA,FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Jordan","India","CORRECT","Jordan","Indonesia",FALSE,FALSE,FALSE,FALSE,3,6,5,0.294117647058824
"576","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",14,1,2,"14",419029,422445,3416,420465,421190,725,"GREEN-CHEST","OS",NA,"",TRUE,"No",FALSE,"no",FALSE,FALSE,TRUE,4,"3","Jordan","India","GREEN(ISL)","India","Indonesia",FALSE,TRUE,FALSE,FALSE,16,12,12,0.705882352941177
"574","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",14,1,1,"14",419029,422445,3416,420512,421620,1108,"GREEN-CHEST","OS",NA,"ISL",FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Jordan","India","GREEN(ISL)","Jordan","Indonesia",FALSE,TRUE,FALSE,FALSE,16,12,12,0.705882352941177
"575","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",14,1,1,"14",419029,422445,3416,421620,422424,804,"CORRECT",NA,NA,NA,FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Jordan","India","CORRECT","Jordan","Indonesia",FALSE,FALSE,FALSE,FALSE,3,6,5,0.294117647058824
"610","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",5,1,1,"14",431003,435096,4093,431071,432980,1909,"GREEN-CHEST","OS",NA,"ISL",FALSE,"No",FALSE,"no",FALSE,TRUE,FALSE,4,"3","Nepal","Indonesia","GREEN(ISL)","Nepal","Indonesia",FALSE,TRUE,FALSE,FALSE,16,12,12,0.705882352941177
"613","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",5,1,2,"14",431003,435096,4093,432117,432848,731,"GREEN-CHEST","OS",NA,NA,TRUE,"No",FALSE,"no",FALSE,FALSE,TRUE,4,"3","Nepal","Indonesia","GREEN(ISL)","Indonesia","Indonesia",FALSE,TRUE,FALSE,FALSE,16,12,12,0.705882352941177
"611","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",5,1,1,"14",431003,435096,4093,433280,433755,475,"CORRECT",NA,NA,NA,FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Nepal","Indonesia","CORRECT","Nepal","Indonesia",FALSE,FALSE,FALSE,FALSE,3,6,5,0.294117647058824
"612","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",5,1,1,"14",431003,435096,4093,433898,435035,1137,"GREEN-CHEST","OS",NA,"ISL",FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Nepal","Indonesia","GREEN(ISL)","Nepal","Indonesia",FALSE,TRUE,FALSE,FALSE,16,12,12,0.705882352941177
"588","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",19,2,2,"1",436985,440985,4000,437108,438389,1281,"RED(MOUTH)","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Jordan","India","RED(mouth)","India","Nepal",FALSE,TRUE,FALSE,FALSE,26,14,11,0.785714285714286
"589","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",19,2,2,"1",436985,440985,4000,440151,440467,316,"RED(MOUTH)","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Jordan","India","RED(mouth)","India","Nepal",FALSE,TRUE,FALSE,FALSE,26,14,11,0.785714285714286
"606","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",32,2,2,"24",494009,497580,3571,494009,497580,3571,"FLOWER","LW",NA,"",FALSE,"No",FALSE,"no",FALSE,FALSE,FALSE,4,"3","Jordan","India","FLOWER","India","Indonesia",FALSE,FALSE,TRUE,FALSE,24,7,7,0.7
"616","Colour_game_04_3_Nepal-Indonesia_After_three_weeks.eaf",25,2,2,"6",597180,597847,667,597180,597847,667,"WHITE","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Nepal","Indonesia","WHITE","Indonesia","Jordan",FALSE,TRUE,FALSE,FALSE,17,8,6,1
"587","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",17,1,1,"16",710035,713090,3055,711856,712393,537,"IX:WALL","IX",NA,NA,FALSE,"No",FALSE,"yes",FALSE,FALSE,FALSE,4,"3","Jordan","India","wall","Jordan","Nepal",TRUE,FALSE,FALSE,FALSE,4,1,NA,NA
"607","Colour_game_04_3_Jordan-India_After_three_weeks.eaf",35,2,2,"6",716427,718971,2544,716427,718971,2544,"WHITE","OS",NA,NA,FALSE,"No",FALSE,"Yes-body",FALSE,FALSE,FALSE,4,"3","Jordan","India","WHITE","India","Jordan",FALSE,TRUE,FALSE,FALSE,17,8,6,1
